Gene ID,Total,GB,Exon,Intron,P,P250,P1K,P5K,Flanks,Gene symbol,Gene name
106567730,10,8,0,8,2,0,0,2,0,LOC106567730,"cell adhesion molecule 1-like, transcript variant X2"
106581635,12,10,0,10,2,0,0,2,0,dach1,"dachshund family transcription factor 1, transcript variant X2"
106598828,3,0,0,0,2,0,0,2,1,trmt5,"tRNA methyltransferase 5, transcript variant X1"
106608321,3,0,0,0,2,0,0,2,1,LOC106608321,translation initiation factor eIF-2B subunit delta-like
100196524,3,0,0,0,2,0,0,2,1,LOC100196524,glucose-6-phosphate isomerase
106563008,3,0,0,0,2,0,0,2,1,LOC106563008,"SEC14-like protein 3, transcript variant X2"
106581833,3,0,0,0,2,0,0,2,1,LOC106581833,protein FEV
106560463,4,1,0,1,2,0,0,2,1,pde4b,"phosphodiesterase 4B, cAMP-specific, transcript variant X1"
106588503,7,4,1,3,2,0,0,2,1,LOC106588503,"sterile alpha motif domain-containing protein 12-like, transcript variant X2"
106605225,4,0,0,0,2,0,0,2,2,LOC106605225,"cytochrome c oxidase subunit 7A-related protein, mitochondrial"
106561802,4,0,0,0,2,0,0,2,2,anoctamin-3-like,anoctamin-3-like
106585035,4,0,0,0,2,0,0,2,2,LOC106585035,"protein unc-45 homolog B-like, transcript variant X1"
